lsoa11cd,lsoa21cd,lsoa21nm,n_properties,avg_epc_score,avg_epc_rating_num,pct_epc_ABC,avg_floor_area,avg_rooms,overcrowding_idx,median_house_price,transport_ptai,ptal_grade,ptai_high,ptai_low,hospital,GP,pharmacy,hospital_rnk,hospital_pct,domain_h,ahah,overcrowding_proxy,avg_epc_rating_num_al,overcrowding_proxy_al,median_house_price_al,transport_ptai_al,hospital_al,HEI_bayes,HEI_bayes_uncert,HEI_bayes_lo,HEI_bayes_hi,HEI_equal,HEI_pca,HEI_quintile
E01003912,E01003912,Southwark 019A,740,65.73513513513514,4.235820895522388,30.0,65.0418918918919,3.4017391304347826,0.00451966066196554,,13.4737,3,16.3704,9.81091,1.198,1.2253333333333334,1.2246666666666668,11292,26,-0.8244621732173882,34.06537974396484,0.00451966066196554,0.6590489873465287,0.7169541339624299,0.16405726229443643,0.9050962714052009,0.7491471233503847,0.7988185496773482,0.45078725482082405,0.8089701808578446,0.7886011495374502,0.7468996078779345,0.7342137158347178,Q5 (worst)
E01003912,E01003912,Southwark 019A,740,65.73513513513514,4.235820895522388,30.0,65.0418918918919,3.4017391304347826,0.00451966066196554,,13.4737,3,16.3704,9.81091,1.198,1.2253333333333334,1.2246666666666668,11292,26,-0.8244621732173882,34.06537974396484,0.00451966066196554,0.6590489873465287,0.7169541339624299,0.16405726229443643,0.9050962714052009,0.7491471233503847,0.7993139005343635,0.23371756292713286,0.8068141168982192,0.7922422956052084,0.7468996078779345,0.7342137158347178,Q5 (worst)
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,675000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.30208620893639015,0.7842369340098798,0.8674025864626229,0.6759662793958232,0.3964136149033741,0.6817773864394039,0.6560046011253822,0.577201543067883,0.45570371174245256,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,675000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.29814252474662006,0.7842369340098798,0.8674025864626229,0.681833457015957,0.4499169769343234,0.6998976642474379,0.6801818180516328,0.5749290470250422,0.45561255589724087,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,675000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2941988405568499,0.7842369340098798,0.8674025864626229,0.6737109267046933,0.24770515584970254,0.6966313440181412,0.6837120044270905,0.5726565509822008,0.4555214000520294,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,675000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2902551563670798,0.7842369340098798,0.8674025864626229,0.6712768940215601,0.39430668664526164,0.6862841279082297,0.6802902569156645,0.5703840549393598,0.455430244206818,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,670000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.30208620893639015,0.7842369340098798,0.8674025864626229,0.6759662793958232,0.3964136149033741,0.6817773864394039,0.6560046011253822,0.577201543067883,0.45570371174245256,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,670000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.29814252474662006,0.7842369340098798,0.8674025864626229,0.681833457015957,0.4499169769343234,0.6998976642474379,0.6801818180516328,0.5749290470250422,0.45561255589724087,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,670000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2941988405568499,0.7842369340098798,0.8674025864626229,0.6737109267046933,0.24770515584970254,0.6966313440181412,0.6837120044270905,0.5726565509822008,0.4555214000520294,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,670000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2902551563670798,0.7842369340098798,0.8674025864626229,0.6712768940215601,0.39430668664526164,0.6862841279082297,0.6802902569156645,0.5703840549393598,0.455430244206818,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,665000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.30208620893639015,0.7842369340098798,0.8674025864626229,0.6759662793958232,0.3964136149033741,0.6817773864394039,0.6560046011253822,0.577201543067883,0.45570371174245256,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,665000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.29814252474662006,0.7842369340098798,0.8674025864626229,0.681833457015957,0.4499169769343234,0.6998976642474379,0.6801818180516328,0.5749290470250422,0.45561255589724087,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,665000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2941988405568499,0.7842369340098798,0.8674025864626229,0.6737109267046933,0.24770515584970254,0.6966313440181412,0.6837120044270905,0.5726565509822008,0.4555214000520294,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,665000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2902551563670798,0.7842369340098798,0.8674025864626229,0.6712768940215601,0.39430668664526164,0.6862841279082297,0.6802902569156645,0.5703840549393598,0.455430244206818,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,660000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.30208620893639015,0.7842369340098798,0.8674025864626229,0.6759662793958232,0.3964136149033741,0.6817773864394039,0.6560046011253822,0.577201543067883,0.45570371174245256,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,660000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.29814252474662006,0.7842369340098798,0.8674025864626229,0.681833457015957,0.4499169769343234,0.6998976642474379,0.6801818180516328,0.5749290470250422,0.45561255589724087,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,660000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2941988405568499,0.7842369340098798,0.8674025864626229,0.6737109267046933,0.24770515584970254,0.6966313440181412,0.6837120044270905,0.5726565509822008,0.4555214000520294,Q4
E01003913,E01003913,Southwark 024A,912,66.2390350877193,4.31227651966627,40.35087719298245,90.16228070175438,3.8202054794520546,0.002903276427426255,660000.0,25.1306,6a,36.3645,8.57805,0.8804761904761905,1.397142857142857,1.0071428571428571,5013,11,-0.952215125074206,56.01767578976851,0.002903276427426255,0.5924729328840064,0.3536115008475993,0.2902551563670798,0.7842369340098798,0.8674025864626229,0.6712768940215601,0.39430668664526164,0.6862841279082297,0.6802902569156645,0.5703840549393598,0.455430244206818,Q4
E01003914,E01003914,Southwark 024B,810,64.49259259259259,4.218228498074454,32.46913580246913,89.8679012345679,4.213768115942029,0.002640734674215306,617500.0,13.8509,3,18.2601,8.33895,0.9488505747126436,0.9488505747126436,0.7459770114942529,6341,14,-1.1079964481950932,41.01664995284319,0.002640734674215306,0.6743681011950513,0.29459545139854,0.25673384075403394,0.9011854424484872,0.8419378993104314,0.6886343826471837,0.4349221195336944,0.6858516331674325,0.6944423612097491,0.6169679757132374,0.5161413996037427,Q4
E01003914,E01003914,Southwark 024B,810,64.49259259259259,4.218228498074454,32.46913580246913,89.8679012345679,4.213768115942029,0.002640734674215306,617500.0,13.8509,3,18.2601,8.33895,0.9488505747126436,0.9488505747126436,0.7459770114942529,6341,14,-1.1079964481950932,41.01664995284319,0.002640734674215306,0.6743681011950513,0.29459545139854,0.2744804196079994,0.9011854424484872,0.8419378993104314,0.6920857914183572,0.36903541246429705,0.6958309178572666,0.6813404652170328,0.6271942079060225,0.5165516009071945,Q4
E01003914,E01003914,Southwark 024B,810,64.49259259259259,4.218228498074454,32.46913580246913,89.8679012345679,4.213768115942029,0.002640734674215306,617500.0,13.8509,3,18.2601,8.33895,0.9488505747126436,0.9488505747126436,0.7459770114942529,6341,14,-1.1079964481950932,41.01664995284319,0.002640734674215306,0.6743681011950513,0.29459545139854,0.2941988405568499,0.9011854424484872,0.8419378993104314,0.707133826426394,0.5018856023504538,0.7031876476189712,0.7107886270590538,0.6385566881202285,0.5170073801332519,Q5 (worst)
