lsoa21cd,lsoa21nm,HEI_bayes,HEI_bayes_uncert,HEI_quintile,HEI_adjusted,rank_bayes,rank_adjusted,rank_change,pop_cluster,pop_label,zone_type,pct_epc_ABC,pct_poor_health,pct_fair_health,pct_good_health,pct_high_nssec,pct_low_nssec,pct_intermediate,pct_elderly_alone,pct_single,pct_dep_children,pct_lone_parent,pct_long_commute,pct_home_work,pct_short_commute,pct_deprived_any,pct_deprived_2plus,pct_large_hh,pct_small_hh,overcrowding_proxy,transport_ptai,hospital,median_house_price,avg_epc_rating_num
E01003921,Southwark 021C,0.8288735395136897,0.6741702381315328,Q5 (worst),0.4482732256015683,171.0,91.0,-80.0,0,Mixed_0,Housing Deprived,36.34719710669078,0.03802083333333333,0.0890625,0.8729166666666667,0.44047619047619047,0.2898809523809524,0.0761904761904762,0.05527638190954774,0.4321608040201005,0.18391959798994975,0.09045226130653267,0.02109704641350211,0.4675105485232067,0.24050632911392406,0.5025278058645096,0.18806875631951467,0.031313131313131314,0.7656565656565657,0.0049021115147264,33.812,0.5621527777777778,435000.0,4.501408450704226
E01003922,Southwark 021D,0.7158767371342343,0.5347580746418703,Q5 (worst),0.46393799154618864,148.0,105.0,-43.0,2,Deprived,Double Deprivation,47.30656219392752,0.03844434510505141,0.10102816271792579,0.8605274921770228,0.3576965669988926,0.3554817275747508,0.07364341085271318,0.06995884773662552,0.3096707818930041,0.28600823045267487,0.14814814814814814,0.028132992327365727,0.36231884057971014,0.2872975277067349,0.6084710743801653,0.23450413223140495,0.0694300518134715,0.6601036269430052,0.0048717655492851,27.1055,1.1175675675675676,405000.0,4.4375678610206295
E01003923,Southwark 017A,0.7931648398525535,0.7663178289274604,Q5 (worst),0.24610437470229346,165.0,19.0,-146.0,0,Mixed_0,Housing Deprived,32.45614035087719,0.04715248009797918,0.10287813839559094,0.8499693815064299,0.4089012517385257,0.26912378303198886,0.08344923504867872,0.08641975308641975,0.35665294924554186,0.20027434842249658,0.07818930041152264,0.03301384451544196,0.45686900958466453,0.2736954206602769,0.5728021978021978,0.21703296703296704,0.05191256830601093,0.6653005464480874,0.0034476935438747,19.9945,0.7519230769230769,606000.0,4.294444444444444
E01003924,Southwark 021E,0.9681921684695026,0.5410431737881556,Q5 (worst),0.38189006126057157,173.0,64.0,-109.0,2,Deprived,Double Deprivation,28.140214216163585,0.045736064792758456,0.1124344926155312,0.8418294425917103,0.2209085252022402,0.44741754822650903,0.0821406347230865,0.11589403973509933,0.37527593818984545,0.3200883002207506,0.15011037527593818,0.033707865168539325,0.22982635342185903,0.3534218590398366,0.6934950385887542,0.25027563395810365,0.09899888765294772,0.6651835372636262,0.0056244937839341,23.2131,0.7126984126984127,347500.0,4.275316455696203
E01003925,Southwark 020E,0.6944988244331239,0.3306724040705663,Q4,0.3306251489733597,138.0,49.0,-89.0,2,Deprived,Housing Deprived,28.424657534246577,0.03940886699507389,0.09950738916256158,0.8610837438423645,0.3404761904761905,0.35892857142857143,0.08095238095238096,0.07473309608540925,0.33214709371293,0.2680901542111507,0.10083036773428232,0.02310536044362292,0.4121996303142329,0.266173752310536,0.545346062052506,0.2541766109785203,0.09296781883194279,0.6412395709177592,0.0040003407194309,16.701,1.0341880341880345,445000.0,4.428023032629558
E01003926,Southwark 021F,0.5027690401675493,0.3340036536488158,Q2,0.2910807485849014,57.0,34.0,-23.0,2,Deprived,Housing Advantaged,56.47058823529411,0.0408017179670723,0.10952040085898354,0.8496778811739442,0.2950680272108844,0.3307823129251701,0.0977891156462585,0.11190053285968028,0.3428063943161634,0.2841918294849023,0.12078152753108348,0.03183791606367583,0.36468885672937773,0.28075253256150506,0.6137566137566137,0.20811287477954143,0.10350877192982456,0.6035087719298246,0.0033049515847329,15.3548,1.256060606060606,339000.0,4.5338078291814945
E01033867,Southwark 002F,0.639090244958512,0.4063062465331646,Q4,0.6387053819845686,115.5,153.0,37.5,0,Mixed_0,Housing Deprived,31.167826759474092,0.03488372093023256,0.12015503875968993,0.8449612403100775,0.37687366167023556,0.1748750892219843,0.06209850107066381,0.07487520798668885,0.3594009983361065,0.16139767054908485,0.06821963394342762,0.021164021164021163,0.5582010582010583,0.2447089947089947,0.4975206611570248,0.18181818181818182,0.032948929159802305,0.7479406919275123,0.0047233955445806,79.5195,0.6940476190476191,525000.0,4.458272327964861
E01033868,Southwark 002G,0.639090244958512,0.4063062465331646,Q4,0.8517897439681303,115.5,168.0,52.5,1,Professional,Housing Deprived,49.715909090909086,0.0106458481192335,0.0482611781405252,0.9410929737402413,0.46551724137931033,0.05772113943028486,0.03073463268365817,0.026402640264026403,0.4521452145214521,0.09075907590759076,0.036303630363036306,0.014925373134328358,0.683853459972863,0.17503392130257803,0.29519071310116085,0.06301824212271974,0.008305647840531562,0.8538205980066446,0.0056060607751498,79.5195,0.5814393939393939,525000.0,4.793427230046948
E01003929,Southwark 002B,0.4606973221719709,0.6029362461633653,Q2,0.8339787116412037,42.0,167.0,125.0,1,Professional,Housing Advantaged,49.412628487518354,0.0400200100050025,0.08454227113556778,0.8754377188594297,0.5823562255723059,0.16303740926856505,0.06420993858179788,0.05855018587360595,0.4312267657992565,0.12267657992565056,0.04553903345724907,0.008675078864353312,0.6458990536277602,0.2058359621451104,0.4121495327102804,0.15514018691588785,0.02897196261682243,0.8214953271028037,0.004074302067396,92.32,1.038076923076923,872500.0,4.559276018099547
E01003930,Southwark 034A,0.4566878630571802,0.3292947593996722,Q2,0.7091470683715613,41.0,159.0,118.0,0,Mixed_0,Housing Advantaged,22.850924918389552,0.04434250764525994,0.0891946992864424,0.8664627930682977,0.3505214368482039,0.1813441483198146,0.06431054461181923,0.0623342175066313,0.38461538461538464,0.22413793103448276,0.11140583554376658,0.037037037037037035,0.5768799102132436,0.21773288439955107,0.4366576819407008,0.1509433962264151,0.030831099195710455,0.7453083109919572,0.0038748285632275,98.7026,1.08843537414966,759750.0,4.32421875
E01003932,Southwark 034B,0.5410576756083468,0.5145150903280841,Q3,0.5305476852734307,69.0,132.0,63.0,0,Mixed_0,Mixed,39.65287049399199,0.05443940375891121,0.10693454309786131,0.8386260531432275,0.36413469068128423,0.303054032889585,0.07987470634299139,0.04630969609261939,0.36468885672937773,0.23299565846599132,0.1345875542691751,0.02053915275994865,0.4544287548138639,0.28369704749679076,0.6,0.24782608695652175,0.06772334293948126,0.6930835734870316,0.0041907997003052,78.2513,0.9747619047619048,435000.0,4.319148936170213
E01003933,Southwark 034C,0.4366204134506616,0.1787674729600329,Q2,0.51667408990818,35.0,124.0,89.0,0,Mixed_0,Housing Advantaged,23.154848046309695,0.032953105196451206,0.09252217997465145,0.8745247148288974,0.45612388549976535,0.18770530267480057,0.05865790708587518,0.04926108374384237,0.3556650246305419,0.1458128078817734,0.05517241379310345,0.02737642585551331,0.6114068441064638,0.20988593155893537,0.4102060843964671,0.13542688910696762,0.05582761998041136,0.7443682664054848,0.003526637858321,63.6931,1.161788617886179,523213.0,4.449275362318841
E01003934,Southwark 002C,0.5393806767688355,0.3794418556177395,Q3,0.8523692668338633,68.0,169.0,101.0,1,Professional,Mixed,42.73306311522872,0.041453428863868984,0.09979529170931423,0.8587512794268168,0.5674342105263158,0.14583333333333334,0.06743421052631579,0.10116383169203223,0.4843330349149508,0.07967770814682185,0.02954341987466428,0.013757523645743766,0.6680997420464316,0.19174548581255374,0.3951395139513951,0.11251125112511251,0.01519213583556747,0.8766756032171582,0.0032106488689759,75.8419,0.7085526315789474,1275000.0,4.7518324607329845
E01003935,Southwark 002D,0.4161770352722079,0.4110262650052831,Q1 (best),0.47822376182476317,32.0,109.0,77.0,0,Mixed_0,Housing Advantaged,47.50356633380884,0.04354587869362364,0.10497667185069985,0.8514774494556765,0.28283712784588444,0.2040280210157618,0.05516637478108581,0.12441314553990611,0.4014084507042254,0.2300469483568075,0.056338028169014086,0.024,0.482,0.252,0.5260663507109005,0.23696682464454977,0.06872037914691943,0.6990521327014217,0.0031414700358228,71.412,0.901418439716312,,4.5073649754500815
E01003936,Southwark 009A,0.5702553135432142,0.2702793840741054,Q3,0.5731075347428718,88.0,145.0,57.0,1,Professional,Mixed,54.13333333333333,0.019242333132892364,0.05171377029464823,0.9290438965724594,0.5114904793171372,0.04924491135915955,0.05975049244911359,0.05982905982905983,0.3213675213675214,0.15384615384615385,0.018803418803418803,0.010559662090813094,0.6958817317845829,0.19957761351636746,0.32124352331606215,0.07253886010362694,0.025817555938037865,0.7160068846815835,0.0036887605931756,55.6753,0.8272222222222222,707500.0,4.582258064516129
E01003937,Southwark 009B,0.7258128277394432,0.5258182338121337,Q5 (worst),0.5672154967797488,152.0,144.0,-8.0,1,Professional,Housing Deprived,34.7010550996483,0.028627195836044242,0.0741704619388419,0.8972023422251139,0.4864864864864865,0.18278805120910385,0.06685633001422475,0.04068241469816273,0.3989501312335958,0.1089238845144357,0.03412073490813648,0.01820020222446916,0.5520728008088979,0.23862487360970677,0.47265625,0.13411458333333334,0.04057591623036649,0.7617801047120419,0.0049440476018422,76.3364,0.6408333333333334,475000.0,4.319054652880355
E01003938,Southwark 006A,0.6164929149504809,0.429279831557126,Q4,0.6425336627149404,109.0,156.0,47.0,0,Mixed_0,Housing Deprived,64.1025641025641,0.0425764192139738,0.09443231441048035,0.8629912663755459,0.32721311475409837,0.260327868852459,0.08459016393442623,0.05131578947368421,0.32105263157894737,0.24342105263157895,0.1,0.022598870056497175,0.4180790960451977,0.3107344632768362,0.5598404255319149,0.22340425531914893,0.08579088471849866,0.6528150134048257,0.0047320518650091,63.9147,0.634375,450000.0,4.6979768786127165
E01003939,Southwark 002E,0.5419942387260138,0.4645147569894657,Q3,0.8138058328054026,70.0,164.0,94.0,1,Professional,Mixed,60.0486223662885,0.027848101265822784,0.05670886075949367,0.9154430379746835,0.44394868934746234,0.14556609035136642,0.05856107083100948,0.027366020524515394,0.3717217787913341,0.1322690992018244,0.05701254275940707,0.016888888888888887,0.5582222222222222,0.25955555555555554,0.43507972665148065,0.14236902050113895,0.03636363636363636,0.740909090909091,0.0047569034643876,89.4512,0.745774647887324,645000.0,4.662535748331744
E01003940,Southwark 006B,0.7039046743478563,0.3407748680868165,Q5 (worst),0.5568258621861716,142.0,141.0,-1.0,2,Deprived,Double Deprivation,63.934426229508205,0.05329153605015674,0.11536050156739812,0.8313479623824451,0.29083969465648857,0.32137404580152673,0.08854961832061069,0.07961783439490445,0.3200636942675159,0.2770700636942675,0.13535031847133758,0.011703511053315995,0.33550065019505854,0.31859557867360205,0.618066561014263,0.24247226624405704,0.10268562401263823,0.5876777251184834,0.0049488684218718,31.057,0.9198717948717948,457500.0,4.633281972265023
E01003941,Southwark 006C,0.7404877970963869,0.3010962621037289,Q5 (worst),0.4829200030822045,157.0,112.0,-45.0,1,Professional,Housing Deprived,52.935606060606055,0.031754032258064516,0.08165322580645161,0.8865927419354839,0.5528735632183908,0.18850574712643678,0.06839080459770115,0.04984423676012461,0.37694704049844235,0.17341640706126688,0.06334371754932502,0.01320901320901321,0.6006216006216006,0.22921522921522922,0.4501039501039501,0.13825363825363826,0.04145077720207254,0.7461139896373057,0.0038853285425432,19.919,0.7807692307692308,737250.0,4.638686131386861
E01003942,Southwark 006D,0.5270805092657501,0.1849909433331175,Q2,0.5111443865623838,65.0,122.0,57.0,2,Deprived,Housing Advantaged,50.39370078740157,0.046202867764206054,0.10302708443972385,0.8507700477960701,0.27297481279782165,0.27297481279782165,0.10006807351940095,0.0759493670886076,0.29430379746835444,0.33069620253164556,0.13765822784810128,0.02130492676431425,0.3941411451398136,0.32756324900133155,0.6483516483516484,0.28414442700156983,0.13629160063391443,0.5594294770206022,0.0041244589154277,30.0469,1.378125,487500.0,4.552352048558422
E01003943,Southwark 009C,0.7042623031951204,0.63145938413489,Q5 (worst),0.5562997135907525,144.0,140.0,-4.0,2,Deprived,Double Deprivation,42.32715008431703,0.050870147255689425,0.0997322623828648,0.8493975903614458,0.2779116465863454,0.3863453815261044,0.078714859437751,0.06984667802385008,0.28109028960817717,0.2674616695059625,0.10732538330494037,0.02442159383033419,0.34575835475578404,0.3496143958868895,0.6389830508474577,0.2559322033898305,0.10714285714285714,0.5476190476190477,0.0048015683950024,65.1941,0.6904761904761905,500000.0,4.394316163410302
E01003945,Southwark 033A,0.0947922347739692,0.7957356885856669,Q1 (best),0.2579851942249335,7.0,20.0,13.0,3,Family,Housing Advantaged,27.93017456359102,0.025389497980380843,0.08770917484131564,0.8869013271783035,0.5657894736842105,0.17616959064327486,0.07090643274853801,0.09375,0.27309782608695654,0.32608695652173914,0.08831521739130435,0.017278617710583154,0.5799136069114471,0.12526997840172785,0.40384615384615385,0.11538461538461539,0.058663028649386086,0.6111869031377899,0.0021150805335537,6.43321,2.9170542635658916,445000.0,4.155792276964048
E01003946,Southwark 033B,0.2725840948484976,0.4958645261113817,Q1 (best),0.26543874830786834,11.0,25.0,14.0,3,Family,Housing Advantaged,36.30573248407643,0.03614457831325301,0.08538501833420639,0.8784704033525406,0.4959623149394347,0.18775235531628534,0.08209959623149395,0.13026315789473683,0.3,0.35526315789473684,0.08157894736842106,0.01991150442477876,0.5055309734513275,0.13938053097345132,0.4230769230769231,0.13262599469496023,0.09720372836218376,0.611185086551265,0.0021054881796824,8.85067,2.3089147286821703,630000.0,4.212201591511937
E01003947,Southwark 033C,0.1922285696013202,0.334922085104597,Q1 (best),0.5805896954925229,8.0,146.0,138.0,2,Deprived,Housing Advantaged,56.67189952904239,0.043640897755610975,0.10037406483790523,0.8559850374064838,0.24031007751937986,0.39104220499569337,0.1024978466838932,0.06788079470198675,0.2367549668874172,0.4652317880794702,0.24668874172185432,0.031496062992125984,0.29448818897637796,0.17480314960629922,0.6599664991624791,0.30318257956448913,0.10561056105610561,0.5181518151815182,0.0043576664763539,8.84743,2.8244444444444445,298000.0,4.507154213036566
E01003948,Southwark 033D,0.5303302436115558,0.260734428572402,Q2,0.3080631494930468,66.0,42.0,-24.0,3,Family,Housing Advantaged,44.971098265895954,0.028,0.09085714285714286,0.8811428571428571,0.5582386363636364,0.17258522727272727,0.08735795454545454,0.08886107634543179,0.32540675844806005,0.29411764705882354,0.10262828535669587,0.011988011988011988,0.5894105894105894,0.0959040959040959,0.41132075471698115,0.11320754716981132,0.031446540880503145,0.6893081761006289,0.0034558128945638,15.3887,1.4953703703703705,435000.0,4.3681652490887
E01003949,Southwark 032A,0.0922606466817343,0.4580186163768385,Q1 (best),0.4657787171929789,6.0,106.0,100.0,3,Family,Housing Advantaged,44.795918367346935,0.04357066950053135,0.08554729011689692,0.8708820403825718,0.5294498381877023,0.170873786407767,0.09838187702265372,0.07415990730011587,0.3684820393974508,0.25955967555040554,0.0660486674391657,0.01863932898415657,0.5554520037278659,0.14259086672879775,0.4270833333333333,0.1574074074074074,0.04503464203233257,0.6939953810623557,0.0031480769407865,9.00387,2.971031746031746,423750.0,4.374045801526718
E01003950,Southwark 032B,0.0176563536521614,0.4551202730184176,Q1 (best),0.549323163723253,2.0,137.0,135.0,2,Deprived,Housing Advantaged,57.37898465171193,0.05482897384305835,0.11116700201207244,0.8340040241448692,0.352059925093633,0.3114856429463171,0.0867665418227216,0.07616707616707617,0.3022113022113022,0.3402948402948403,0.11793611793611794,0.026288117770767613,0.38275499474237645,0.1819137749737119,0.5614250614250614,0.22727272727272727,0.07768187422934648,0.5967940813810111,0.0033908535950004,8.68232,3.0973958333333336,347500.0,4.539489671931956
E01003951,Southwark 033E,0.5091022174688566,0.530782605723704,Q2,0.04953878729927745,60.0,3.0,-57.0,3,Family,Housing Advantaged,18.28665568369028,0.028282828282828285,0.07878787878787878,0.8929292929292929,0.5108333333333334,0.14833333333333334,0.075,0.13419117647058823,0.2757352941176471,0.28860294117647056,0.0625,0.019969278033794162,0.5913978494623656,0.10445468509984639,0.38656987295825773,0.11978221415607986,0.07233273056057866,0.5895117540687161,0.0015637745775735,4.94678,1.6963333333333332,730000.0,3.993067590987868
E01003952,Southwark 030A,0.8041334029991286,0.2856001364839773,Q5 (worst),0.1528546185028649,166.0,11.0,-155.0,3,Family,Housing Deprived,27.89203084832905,0.031363088057901084,0.07840772014475271,0.8902291917973462,0.5823353293413174,0.16467065868263472,0.0748502994011976,0.06901615271659324,0.25844346549192365,0.29809104258443464,0.06020558002936858,0.017034068136272545,0.62625250501002,0.11923847695390781,0.4090247452692867,0.11935953420669577,0.05377906976744186,0.6191860465116279,0.002726951814102,16.5506,0.7705882352941176,750000.0,4.152832674571805
E01003953,Southwark 028A,0.7689716171896053,0.4438549979504561,Q5 (worst),0.13204143613550298,161.0,9.0,-152.0,3,Family,Housing Deprived,32.28621291448517,0.038461538461538464,0.07988165680473373,0.8816568047337278,0.627030162412993,0.14617169373549885,0.07308584686774942,0.07481559536354057,0.3677555321390938,0.20126448893572182,0.02845100105374078,0.007575757575757576,0.6227272727272727,0.1462121212121212,0.4171974522292994,0.1178343949044586,0.03270042194092827,0.6962025316455697,0.0032072605149528,17.4577,0.7027777777777777,460000.0,4.2442442442442445
E01003954,Southwark 030B,0.6479969600932493,0.6343811584743821,Q4,0.19707539388484616,117.0,14.0,-103.0,3,Family,Housing Deprived,33.33333333333333,0.027690371302706105,0.08432976714915041,0.8879798615481435,0.6394884092725819,0.14788169464428458,0.0639488409272582,0.07854984894259819,0.27341389728096677,0.3293051359516616,0.03625377643504532,0.007478632478632479,0.6463675213675214,0.13782051282051283,0.33990895295902884,0.1062215477996965,0.0441400304414003,0.604261796042618,0.0025303507921564,12.4087,1.1442528735632185,725000.0,4.237960339943343
E01003955,Southwark 028B,0.563351045183945,0.4038336210895363,Q3,0.29745738089185414,81.0,39.0,-42.0,3,Family,Mixed,34.0,0.036036036036036036,0.09114997350291468,0.8728139904610492,0.5735580038885288,0.20025923525599482,0.07582631237848347,0.09547123623011015,0.2974296205630355,0.2717258261933905,0.04039167686658507,0.007359705611775529,0.6080956761729531,0.15179392824287027,0.4188351920693928,0.18463444857496902,0.04932182490752158,0.6288532675709001,0.00286458949816,11.1178,1.5613095238095238,728000.0,4.258064516129032
E01003956,Southwark 030C,0.7273365271324862,0.2744413717511605,Q5 (worst),0.12211485058027065,154.0,7.0,-147.0,3,Family,Housing Deprived,30.994897959183675,0.04103671706263499,0.10367170626349892,0.8552915766738661,0.6255115961800819,0.13574351978171897,0.06616643929058663,0.06948228882833787,0.26430517711171664,0.34332425068119893,0.04223433242506812,0.016791044776119403,0.6119402985074627,0.125,0.36971350613915416,0.1009549795361528,0.07113543091655267,0.5896032831737346,0.0026616237858977,11.4817,0.8686666666666666,628750.0,4.211286089238845
E01003957,Southwark 032C,0.3638853766174943,0.444091634481465,Q1 (best),0.3002899099706438,24.0,40.0,16.0,3,Family,Housing Advantaged,24.6031746031746,0.030083565459610027,0.0807799442896936,0.8891364902506964,0.5862068965517241,0.1505981703026038,0.08796622097114708,0.060085836909871244,0.21745350500715308,0.3361945636623748,0.03862660944206009,0.01053639846743295,0.6264367816091954,0.12260536398467432,0.36857142857142855,0.11,0.05316091954022988,0.5617816091954023,0.0025463394005094,9.48494,2.3146666666666667,715000.0,4.1034013605442174
E01003958,Southwark 032D,0.4811338369800805,0.3402407160534194,Q2,0.28842991989088984,49.0,33.0,-16.0,3,Family,Housing Advantaged,31.505102040816325,0.04035178479048112,0.08794619762027936,0.8717020175892395,0.4540266328471782,0.24223208623969564,0.06848446417247939,0.07152145643693109,0.24057217165149544,0.28738621586475943,0.053315994798439535,0.01483679525222552,0.5746785361028685,0.14737883283877348,0.4326424870466321,0.12953367875647667,0.05201560468140442,0.6189856957087126,0.0027504671242172,11.488,1.835185185185185,684000.0,4.201581027667984
E01003960,Southwark 012A,0.3618070355225392,0.4095677918538347,Q1 (best),0.44516283738114265,22.0,90.0,68.0,0,Mixed_0,Housing Advantaged,46.127167630057805,0.04391891891891892,0.09121621621621621,0.8648648648648649,0.425748884639898,0.22434671765455705,0.08094327597195666,0.06587615283267458,0.3359683794466403,0.18708827404479578,0.07509881422924901,0.005917159763313609,0.5088757396449705,0.27317554240631164,0.5373525557011796,0.20445609436435125,0.062095730918499355,0.6248382923673997,0.0033391474900337,32.6668,1.7263440860215054,459000.0,4.467376830892144
E01003961,Southwark 012B,0.7219188031411846,0.4133718334174109,Q5 (worst),0.46268278434751653,150.0,103.0,-47.0,2,Deprived,Double Deprivation,55.683003128258605,0.06376811594202898,0.14106280193236714,0.7951690821256039,0.21808510638297873,0.43380614657210403,0.08392434988179669,0.1375422773393461,0.370913190529876,0.2762119503945885,0.13528748590755355,0.02771618625277162,0.26053215077605324,0.35698447893569846,0.7082860385925085,0.32349602724177073,0.08361581920903954,0.6271186440677966,0.004561657437912,21.5532,0.9744444444444444,,4.548458149779735
E01003963,Southwark 016A,0.4837248717923437,0.4625461371944349,Q2,0.602026397468257,50.0,147.0,97.0,2,Deprived,Housing Advantaged,57.859078590785906,0.04487179487179487,0.12062937062937062,0.8344988344988346,0.24566473988439305,0.38872832369942195,0.10043352601156069,0.06876790830945559,0.3123209169054441,0.30515759312320917,0.14326647564469913,0.03694267515923567,0.2611464968152866,0.3503184713375796,0.6934306569343066,0.2773722627737226,0.08840579710144927,0.5739130434782609,0.0049321398747434,27.8448,1.7980392156862746,365000.0,4.54356846473029
E01033878,Southwark 015F,0.6616538255126979,0.714223239569158,Q4,0.2973080641091608,122.5,38.0,-84.5,2,Deprived,Housing Deprived,35.24027459954233,0.05063291139240506,0.0949367088607595,0.8544303797468354,0.29633740288568255,0.35960044395116536,0.07991120976692564,0.06954436450839328,0.24700239808153476,0.35731414868105515,0.16546762589928057,0.030947775628626693,0.34235976789168276,0.3230174081237911,0.6238095238095238,0.28095238095238095,0.10900473933649289,0.54739336492891,0.0038834840595596,12.6048,1.3144444444444443,450000.0,4.31042654028436
E01033880,Southwark 015H,0.6616538255126979,0.714223239569158,Q4,0.25811264400033934,122.5,21.0,-101.5,2,Deprived,Housing Deprived,25.86206896551724,0.019212746016869727,0.08762886597938144,0.8931583880037488,0.29586488060570765,0.4199184624344787,0.052417006406523005,0.033271719038817,0.2532347504621072,0.34935304990757854,0.04805914972273567,0.03565891472868217,0.2751937984496124,0.2651162790697674,0.568738229755179,0.24293785310734464,0.22862453531598512,0.5185873605947955,0.0030009585390575,12.6048,1.961111111111111,450000.0,4.20911528150134
E01003966,Southwark 015B,0.583007440858656,0.3712218938046174,Q3,0.3405018593136844,97.0,53.0,-44.0,2,Deprived,Mixed,43.18975552968568,0.053914674167838725,0.11486169714017816,0.8312236286919831,0.226696083838941,0.44015444015444016,0.06563706563706563,0.08904933814681107,0.2972322503008424,0.259927797833935,0.10108303249097472,0.03272727272727273,0.27,0.33545454545454545,0.7021791767554479,0.29539951573849876,0.12515188335358446,0.5589307411907655,0.0040624548626304,19.6325,1.3871794871794871,345000.0,4.368421052631579
E01033881,Southwark 016F,0.5771833026516248,0.3372117233714378,Q3,0.46074354829197167,94.0,101.0,7.0,2,Deprived,Mixed,44.88372093023256,0.051934287228404874,0.12453630100688924,0.8235294117647058,0.25311475409836065,0.4098360655737705,0.08327868852459017,0.0938375350140056,0.2913165266106443,0.30952380952380953,0.1330532212885154,0.020606060606060607,0.30303030303030304,0.35878787878787877,0.6811797752808989,0.26685393258426965,0.12656467315716272,0.5702364394993046,0.0040791522589595,19.6174,1.2390909090909092,475000.0,4.5993150684931505
E01033879,Southwark 015G,0.5559769374346512,0.2411630932674242,Q3,0.3999866852353441,75.0,73.0,-2.0,2,Deprived,Mixed,66.05839416058394,0.04419241298396558,0.10363707469691044,0.852170512319124,0.1871375856615709,0.4480759093305219,0.08961518186610437,0.06413301662707839,0.23990498812351543,0.4156769596199525,0.19477434679334918,0.036072144288577156,0.2575150300601202,0.3306613226452906,0.6921241050119332,0.28042959427207637,0.1945754716981132,0.4846698113207547,0.0036629496154627,6.82276,1.3004761904761903,,4.647058823529412
E01003969,Southwark 017B,0.7375025934539388,0.3308198028395819,Q5 (worst),0.30627923861951345,156.0,41.0,-115.0,0,Mixed_0,Housing Deprived,37.150586113615866,0.023133116883116884,0.07873376623376624,0.8981331168831169,0.38738317757009344,0.30280373831775703,0.07616822429906542,0.06995073891625615,0.3221674876847291,0.19507389162561575,0.06995073891625615,0.02729693741677763,0.440745672436751,0.2669773635153129,0.531496062992126,0.2047244094488189,0.08137254901960785,0.6549019607843137,0.0037883048685709,20.5273,0.8478142076502733,516350.0,4.392133492252682
E01003971,Southwark 015D,0.5934164919372577,0.6561935875651534,Q3,0.4038591993375324,105.0,74.0,-31.0,2,Deprived,Mixed,50.22026431718062,0.030855539971949508,0.08835904628330996,0.8807854137447405,0.3161833489242282,0.3601496725912067,0.09260991580916744,0.05813953488372093,0.22674418604651161,0.42054263565891475,0.24031007751937986,0.01386481802426343,0.36048526863084923,0.29636048526863085,0.57421875,0.203125,0.12427184466019417,0.5106796116504855,0.0037660450489039,13.4816,1.121527777777778,481250.0,4.634799235181644
E01003972,Southwark 016D,0.6567876783791283,0.3527097026020441,Q4,0.4500234343386378,121.0,92.0,-29.0,2,Deprived,Housing Deprived,52.84552845528455,0.036834924965893585,0.09618008185538882,0.8669849931787176,0.34467713787085513,0.31849912739965097,0.08900523560209424,0.05778491171749599,0.2841091492776886,0.32263242375601925,0.17335473515248795,0.0291005291005291,0.3915343915343915,0.2791005291005291,0.5983739837398374,0.25040650406504067,0.08306188925081433,0.6482084690553745,0.004665697729553,14.3897,1.360897435897436,415000.0,4.480164158686731
E01003973,Southwark 016E,0.5632962180177503,0.7942506930167677,Q3,0.6383197779379269,80.0,152.0,72.0,0,Mixed_0,Mixed,61.66056166056166,0.04779189352692075,0.10768300060496068,0.8445251058681186,0.2990448199853049,0.3798677443056576,0.10727406318883174,0.08288770053475936,0.3917112299465241,0.25,0.11764705882352941,0.024526198439241916,0.34894091415830547,0.3177257525083612,0.6114058355437666,0.23474801061007958,0.055408970976253295,0.6635883905013192,0.0050164602420495,23.6952,1.6029761904761906,,4.616264294790343
E01003975,Southwark 004A,0.6939138208086927,0.2296135312648168,Q4,0.4302102018876121,136.0,86.0,-50.0,2,Deprived,Housing Deprived,46.95767195767196,0.044257703081232495,0.10700280112044817,0.8487394957983193,0.3557422969187675,0.32212885154061627,0.10224089635854341,0.04742547425474255,0.29132791327913277,0.2926829268292683,0.15447154471544716,0.023702031602708805,0.40857787810383744,0.30699774266365687,0.5528455284552846,0.21951219512195122,0.07472826086956522,0.6222826086956522,0.0045374308288232,10.9034,1.0801282051282053,400000.0,4.610714285714286
E01003976,Southwark 036D,0.6617764129793503,0.4182324437880458,Q4,0.5232460425605662,124.0,127.0,3.0,0,Mixed_0,Housing Deprived,51.242983159583,0.04091858037578288,0.08434237995824635,0.8747390396659708,0.515984015984016,0.21178821178821178,0.07392607392607392,0.055846422338568937,0.34554973821989526,0.21204188481675393,0.10907504363001745,0.031892274982282066,0.5676824946846208,0.2310418143160879,0.45017482517482516,0.17657342657342656,0.04199475065616798,0.7340332458442694,0.0044141220049799,21.5032,1.034502923976608,550000.0,4.657297297297298
E01003977,Southwark 010A,0.5600204928065593,0.2286731146992176,Q3,0.4517027669654242,78.0,95.0,17.0,0,Mixed_0,Mixed,70.62314540059347,0.05570433851098018,0.1049812533476165,0.8393144081414033,0.34735500318674317,0.3231357552581262,0.08604206500956023,0.08283313325330131,0.37214885954381755,0.24129651860744297,0.09723889555822329,0.01973001038421599,0.42471443406022846,0.25752855659397716,0.5854545454545454,0.2581818181818182,0.07524271844660194,0.6783980582524272,0.0042691208260688,7.06045,1.2453125,342500.0,4.7583965330444205
